resort,station_ja,prec_no,block_no,season,nov,dec,jan,feb,mar,apr,season_total_cm,incomplete,note
lotte-arai,関山,54,0998,2011/12,0.0,322.0,563.0,329.0,154.0,41.0,1409,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2012/13,6.0,325.0,383.0,355.0,72.0,0.0,1141,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2013/14,23.0,159.0,329.0,213.0,200.0,4.0,928,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2014/15,0.0,469.0,349.0,214.0,116.0,0.0,1148,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2015/16,0.0,118.0,231.0,267.0,42.0,0.0,658,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2016/17,0.0,171.0,362.0,215.0,115.0,0.0,863,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2017/18,34.0,329.0,362.0,183.0,21.0,0.0,929,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2018/19,0.0,194.0,414.0,184.0,54.0,45.0,891,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2019/20,0.0,29.0,106.0,235.0,32.0,0.0,402,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2020/21,0.0,261.0,380.0,253.0,32.0,0.0,926,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2021/22,6.0,271.0,353.0,343.0,84.0,12.0,1069,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2022/23,0.0,81.0,338.0,239.0,36.0,0.0,694,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2023/24,30.0,74.0,223.0,145.0,183.0,0.0,655,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2024/25,0.0,319.0,291.0,317.0,89.0,0.0,1016,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
lotte-arai,関山,54,0998,2025/26,19.0,98.0,447.0,108.0,31.0,0.0,703,0,"Sekiyama 350m; Lotte Arai base 330m — unusually well matched, but the same station Myoko reads from"
